u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
NUM3PTSB,APPLE iPad (10th Gen) 256 GB ROM 10.9 inch with Wi-Fi Only (Pink),59900,59900,0,0,0,0,"['256 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64-bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-10th-gen-256-gb-rom-10-9-inch-wi-fi-only-pink/p/itmbd238dfd7fbbf?pid=TABGJ6XUYNCZGKAA&lid=LSTTABGJ6XUYNCZGKAAORWDFC&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XUYNCZGKAA.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:42.214379+05:30
XBC0HMEL,Lenovo Smart Tab M10 2 GB RAM 16 GB ROM 10.1 inch with 4G Tablet (Black),12599,21999,42% off,0,0,0,"['2 GB RAM | 16 GB ROM', '25.65 cm (10.1 inch) Display', '2 MP Primary Camera', 'Android 8.0 | Battery:', '1 Year Domestic']",https://www.flipkart.com/lenovo-smart-tab-m10-2-gb-ram-16-rom-10-1-inch-4g-tablet-black/p/itm6859bca42f0cd?pid=TABGHMMAR9FAZF9F&lid=LSTTABGHMMAR9FAZF9FOU6ZZN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGHMMAR9FAZF9F.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:42.425691+05:30
1OSZKMFN,APPLE iPad Pro (4th Gen) 512 GB ROM 11.0 inch with Wi-Fi Only (Space Grey),111900,111900,0,0,0,0,"['512 GB ROM', '27.94 cm (11.0 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: Apple M2 chip', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-4th-gen-512-gb-rom-11-0-inch-wi-fi-only-space-grey/p/itmb9818580880dd?pid=TABGJ6XUFCMQXYWZ&lid=LSTTABGJ6XUFCMQXYWZAQWTEU&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_271&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XUFCMQXYWZ.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:42.581086+05:30
9NG3E8ST,SAMSUNG Galaxy Tab A T355 Single Sim 8 Inch Tablet 2 GB RAM 16 GB ROM 8 Inches with Wi-Fi+3G Tablet (S...,21500,21500,0,326,49,4.1,"['2 GB RAM | 16 GB ROM | Expandable Upto 128 GB', '20.32 cm (8 Inches) Display', '5 MP Primary Camera | 2 MP Front', 'Android Lollipop | Battery: 4200 mAh', 'Voice Call (Single Sim)', 'Processor: Quad Core', '1 Year Warranty From Manufacurer']",https://www.flipkart.com/samsung-galaxy-tab-t355-single-sim-8-inch-tablet-2-gb-ram-16-rom-inches-wi-fi-3g-smoky-titanium/p/itme9jc5eunfk8ey?pid=TABE9JC5RH7TZE4B&lid=LSTTABE9JC5RH7TZE4BQ4POG2&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_272&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABE9JC5RH7TZE4B.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:42.854356+05:30
P41E8C50,APPLE iPad (10th Gen) 256 GB ROM 10.9 inch with Wi-Fi+5G (Silver),74900,74900,0,0,0,0,"['256 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64-bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-10th-gen-256-gb-rom-10-9-inch-wi-fi-5g-silver/p/itmcff6f51f29767?pid=TABGJ6XUABRFJKEQ&lid=LSTTABGJ6XUABRFJKEQHSLANI&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_273&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XUABRFJKEQ.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:43.344845+05:30
EHFVB7HB,Lenovo Tab M10 FHD Plus (2nd Gen) 4 GB RAM 128 GB ROM 10.3 inches with Wi-Fi Only Tablet (Platinum Gre...,20999,30000,30% off,206,20,4.3,"['4 GB RAM | 128 GB ROM | Expandable Upto 256 GB', '26.16 cm (10.3 inches) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 9 (Pie) | Battery: 5000 mAh', 'Processor: Mediatek Helio P22T Octa Core (4 x A53 at 2.3GHz + 4 x A53 at 1.8GHz)', '1 Year Warranty']",https://www.flipkart.com/lenovo-tab-m10-fhd-plus-2nd-gen-4-gb-ram-128-rom-10-3-inches-wi-fi-only-tablet-platinum-grey/p/itm4cb354fd38ef1?pid=TABG9WGJWWGZ77SE&lid=LSTTABG9WGJWWGZ77SEYPG6N6&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG9WGJWWGZ77SE.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:43.506107+05:30
Y8DLVKYG,APPLE iPad Pro (4th Gen) 256 GB ROM 11.0 inch with Wi-Fi+5G (Space Grey),106900,106900,0,0,0,0,"['256 GB ROM', '27.94 cm (11.0 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: Apple M2 chip', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-4th-gen-256-gb-rom-11-0-inch-wi-fi-5g-space-grey/p/itm58eddab1b246e?pid=TABGJ6XU9WZKV7TH&lid=LSTTABGJ6XU9WZKV7TH5FLMXT&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XU9WZKV7TH.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:43.752182+05:30
NL8J43GE,APPLE iPad (10th Gen) 64 GB ROM 10.9 inch with Wi-Fi+5G (Pink),59900,59900,0,0,0,0,"['64 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64-bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-10th-gen-64-gb-rom-10-9-inch-wi-fi-5g-pink/p/itm78067ee9f2cb0?pid=TABGJ6XUMY3JK88K&lid=LSTTABGJ6XUMY3JK88KKMHPM6&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_276&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XUMY3JK88K.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:44.004533+05:30
QQLF4UAL,APPLE iPad Pro (6th Gen) 128 GB ROM 12.9 inch with Wi-Fi+5G (Silver),127900,127900,0,0,0,0,"['128 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: Apple M2 chip', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-6th-gen-128-gb-rom-12-9-inch-wi-fi-5g-silver/p/itmdf75e1f0a321d?pid=TABGJ6XUZZ4T5RXG&lid=LSTTABGJ6XUZZ4T5RXGVWJRFK&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_277&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGJ6XUZZ4T5RXG.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:44.304095+05:30
TMQTACFY,Lenovo M8 FHD (2nd Gen) 3 GB RAM 32 GB ROM 8 inch with Wi-Fi Only Tablet (Platinum Grey),11999,16500,27% off,139,14,3.7,"['3 GB RAM | 32 GB ROM', '20.32 cm (8 inch) Full HD Display', '13 MP Primary Camera | 5 MP Front', 'Android 9 (Pie) | Battery: 5100 mAh', 'Processor: MediaTek Helio P22T Octa Core', '1 Year Warranty']",https://www.flipkart.com/lenovo-m8-fhd-2nd-gen-3-gb-ram-32-rom-8-inch-wi-fi-only-tablet-platinum-grey/p/itm34da5dfd4f35b?pid=TABG6W36FEVDYKH3&lid=LSTTABG6W36FEVDYKH3GPXQAU&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_278&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG6W36FEVDYKH3.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:44.469199+05:30
0KU09BAI,TCL Tab 10s 3 GB RAM 32 GB ROM 10.1 inches with Wi-Fi Only Tablet (Grey),10999,27999,60% off,84,16,3.9,"['3 GB RAM | 32 GB ROM | Expandable Upto 256 GB', '25.65 cm (10.1 inches) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 10 | Battery: 8000 mAh Lithium-ion', 'Ideal Usage: High Processing Tasks', 'Processor: MT8768E (MT6762 ) 4 x A53 2.0 GHz, 4 x A53 1.5 GHz', '1 Year Manufacturer Warranty']",https://www.flipkart.com/tcl-tab-10s-3-gb-ram-32-rom-10-1-inches-wi-fi-only-tablet-grey/p/itm6c57ca61828ca?pid=TABG3VVHNHG3JJ9D&lid=LSTTABG3VVHNHG3JJ9DSBIHFA&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_279&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG3VVHNHG3JJ9D.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:44.961206+05:30
PXALEDAE,APPLE iPad Air (4th Gen) 256 GB ROM 10.9 inch with Wi-Fi Only (Silver),68900,68900,0,8403,626,4.7,"['Stunning 10.9-inch Liquid Retina display with True Tone and P3 wide color', 'A14 Bionic chip with Neural Engine', 'Touch ID for secure authentication and Apple Pay', '12MP back camera, 7MP FaceTime HD front camera', 'Available in silver, space gray, rose gold, green, and sky blue', 'Wide stereo audio', 'Wi-Fi 6 (802.11ax) and Gigabit-class LTE cellular data', 'Up to 10 hours of battery life', 'USB-C connector for charging and accessories', 'Support for Magic Keyboard, Smart Keyboard Folio, and Apple Pencil (2nd generation)', 'iPadOS 14 brings new capabilities designed specifically for iPad', '256 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 14 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64‑bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-air-4th-gen-256-gb-rom-10-9-inch-wi-fi-only-silver/p/itmdef90d4729dde?pid=TABFVZD2YJSFNZ5Z&lid=LSTTABFVZD2YJSFNZ5ZR9SJ9B&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_280&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABFVZD2YJSFNZ5Z.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:45.120215+05:30
9LSD1HV8,Contixo Kids Android 10 2 GB RAM 32 GB ROM 7 inch with Wi-Fi Only Tablet (Pink),5799,14999,61% off,47,9,2.7,"['2 GB RAM | 32 GB ROM', '17.78 cm (7 inch) HD Display', '2 MP Primary Camera | 0.3 MP Front', 'Android 10 (Go Edition) | Battery: 2800 mAh Lithium-ion', 'Processor: Quad Core Processor', '1 Year Limited Product Warranty']",https://www.flipkart.com/contixo-kids-android-10-2-gb-ram-32-rom-7-inch-wi-fi-only-tablet-pink/p/itma583173bdfcf8?pid=TABFZAESWYEFVBRT&lid=LSTTABFZAESWYEFVBRTJJ8CQ2&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_281&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABFZAESWYEFVBRT.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:45.800530+05:30
3QN9FP5D,APPLE iPad (8th Gen) 32 GB ROM 10.2 inch with Wi-Fi Only (Silver),29900,29900,0,7601,763,4.7,"['Support for Apple Pencil (1st generation) and Smart Keyboard', 'Stereo speakers', '802.11ac Wi-Fi and Gigabit-class LTE cellular data', 'Up to 10 hours of battery life', 'Lightning connector for charging and accessories', 'Touch ID for secure authentication and Apple Pay', 'Gorgeous 10.2-inch Retina display', '32 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8MP back camera, 1.2MP FaceTime HD front camera MP Primary Camera | 1.2 MP Front', 'iPadOS iPadOS 14 brings new capabilities designed specifically for iPad | Battery: Lithium Polymer', 'Processor: A12 Bionic chip with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-8th-gen-32-gb-rom-10-2-inch-wi-fi-only-silver/p/itm4ef8eee25ef7a?pid=TABFVZD2CDGAMUSZ&lid=LSTTABFVZD2CDGAMUSZOQ3IUZ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_282&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABFVZD2CDGAMUSZ.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:46.140945+05:30
6BSX45VT,TCL 10 TAB Max 4 GB RAM 64 GB ROM 10.36 inches with Wi-Fi Only Tablet (Blue),14499,31999,54% off,864,161,4.2,"['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB', '26.31 cm (10.36 inches) Full HD Display', '13 MP Primary Camera | 8 MP Front', 'Android 10 | Battery: 8000 mAh Lithium-ion', 'Ideal Usage: High Processing Tasks', 'Processor: Octa-Core: 4 x Cortex-A73 at 2.0 GHz + 4 x Cortex-A53 at 2.0 GHz', '1 Year Manufacturer Warranty']",https://www.flipkart.com/tcl-10-tab-max-4-gb-ram-64-rom-10-36-inches-wi-fi-only-tablet-blue/p/itmff2eb70abb2be?pid=TABG3VVHHZHYZXDS&lid=LSTTABG3VVHHZHYZXDSXEXGME&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_283&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG3VVHHZHYZXDS.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:46.499197+05:30
ZVSYYKKC,Lenovo Tab K10 FHD 4 GB RAM 64 GB ROM 10.3 inches with Wi-Fi Only Tablet (Abyss Blue),16499,28000,41% off,1467,138,4.3,"['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB', '26.16 cm (10.3 inches) Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 7500 mAH', 'Processor: Mediatek Helio P22T Octa Core', '1 year warranty']",https://www.flipkart.com/lenovo-tab-k10-fhd-4-gb-ram-64-rom-10-3-inches-wi-fi-only-tablet-abyss-blue/p/itm6582319a93f29?pid=TABG72FWRJGGNM8D&lid=LSTTABG72FWRJGGNM8D6YM672&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_284&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG72FWRJGGNM8D.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:46.712704+05:30
1G9COMK1,Swipe Slate 3 HD IPS Display 3 GB RAM 32 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Glacier Blue),10999,20999,47% off,34,3,3.7,"['3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '25.65 cm (10.1 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 6000 mAh Lithium-Ion', 'Ideal Usage: Business, Entertainment, Gaming, Reading and Browsing', 'Voice Call (Dual Sim, GSM/WCDMA/FDDLTE/TDD LTE/TD-SCDMA , B1 (2100), B3 (1800), B5 (850), B8 (900), B40 (TDD 2300), B41 (TDD 2500))', 'Processor: 2.0 GHz Ulta Fast Octa Core Processor, T618', 'For any warranty related issues, please call the Swipe Customer Support - +918287807038 or mail us at Swipecare@btplgroup.com']",https://www.flipkart.com/swipe-slate-3-hd-ips-display-gb-ram-32-rom-10-1-inch-wi-fi-4g-tablet-glacier-blue/p/itm05f81818a279d?pid=TABGB587RGVHNXHG&lid=LSTTABGB587RGVHNXHGISSMI0&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_285&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGB587RGVHNXHG.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:47.321027+05:30
EGAKVTRR,Alcatel TKEE MINI 1.5 GB RAM 16 GB ROM 7 inches with Wi-Fi Only Tablet (Blue),7499,10499,28% off,14,2,3.4,"['1.5 GB RAM | 16 GB ROM', '17.78 cm (7 inches) Display', '2 MP Primary Camera', 'Android Pie | Battery: 2580 mAh', '1 Year warranty from date of purchase']",https://www.flipkart.com/alcatel-tkee-mini-1-5-gb-ram-16-rom-7-inches-wi-fi-only-tablet-blue/p/itm3ab1b8bf10b4a?pid=TABG4WUY47E9VTVS&lid=LSTTABG4WUY47E9VTVSGV0UAK&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_286&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABG4WUY47E9VTVS.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:48.043586+05:30
JAXX1XLM,DOMO Slate SLP8 Calling Tablet Pc 4 GB RAM 64 GB ROM 10.1 inch with 4G Tablet (Grey),13690,27990,51% off,7,0,3.4,"['4 GB RAM | 64 GB ROM | Expandable Upto 512 GB', '25.65 cm (10.1 inch) Display', '13 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 5020 mAh', 'Voice Call (Dual Sim, 2G, 3G, and 4G VOLTE)', 'Processor: 28 nm HPC+ (High-Performance Computing) Octa-core ARM Cortex™ A55 Processor @ 2.8 GHz (1.6GHz + 1.2GHz)', 'Device: 6 Months Accessories: 3 Months']",https://www.flipkart.com/domo-slate-slp8-calling-tablet-pc-4-gb-ram-64-rom-10-1-inch-4g-grey/p/itmcc107f122f9d4?pid=TABGC3FQGTYHCQFF&lid=LSTTABGC3FQGTYHCQFF85MYE4&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_287&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGC3FQGTYHCQFF.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:48.353802+05:30
KRZ4BSEK,ankikrit ENVT10DM2 2 GB RAM 32 GB ROM 10 inch with Wi-Fi+4G Tablet (Grey),10791,14490,25% off,22,1,3.7,"['2 GB RAM | 32 GB ROM', '25.4 cm (10 inch) HD Display', '13 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 5020 mAh', 'Ideal Usage: Business, Entertainment, For Kids, Gaming, High Processing Tasks, Reading and Browsing', 'Voice Call (Dual Sim)', 'Processor: Unisoc SC9863A Octa-core', '1 Year Domestic']",https://www.flipkart.com/ankikrit-envt10dm2-2-gb-ram-32-rom-10-inch-wi-fi-4g-tablet-grey/p/itm0582bf621280e?pid=TABGDVYHCHNSN2CW&lid=LSTTABGDVYHCHNSN2CWVKQHU0&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_12_288&otracker=search&otracker1=search&fm=organic&iid=ea22c25d-68d6-4e91-8762-37ded1960859.TABGDVYHCHNSN2CW.SEARCH&ppt=None&ppn=None&ssid=p0m6d99p340000001667495090940&qH=c4e0ba5422383082,2022-11-03 22:34:48.512864+05:30
SQIUL221,Swipe Slate 3 HD IPS Display 3 GB RAM 32 GB ROM 10.1 inch with Wi-Fi Only Tablet (Glacier Blue),10999,17999,38% off,34,3,3.7,"['3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '25.65 cm (10.1 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 6000 mAh Lithium-Ion', 'Ideal Usage: Business, Entertainment, Gaming, Reading and Browsing', 'Processor: 2.0 GHz Ulta Fast Octa Core Processor, T310', 'For any warranty related issues, please call the Swipe Customer Support - +918287807038 or mail us at Swipecare@btplgroup.com']",https://www.flipkart.com/swipe-slate-3-hd-ips-display-gb-ram-32-rom-10-1-inch-wi-fi-only-tablet-glacier-blue/p/itma2480a2e531c6?pid=TABGB64RDHYEPZFR&lid=LSTTABGB64RDHYEPZFR28FLBW&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_13_289&otracker=search&otracker1=search&fm=organic&iid=9351ab81-f0dc-40aa-868d-641c5dd5e43e.TABGB64RDHYEPZFR.SEARCH&ppt=None&ppn=None&ssid=8e75c6gjb40000001667495099216&qH=c4e0ba5422383082,2022-11-03 22:34:49.368349+05:30
ANHXOLY1,Lenovo M8 HD (2nd Gen) 3 GB RAM 32 GB ROM 8 inches with Wi-Fi Only Tablet (Grey),11499,15000,23% off,3230,254,4.1,"['3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '20.32 cm (8 inches) Display', '8 MP Primary Camera | 2 MP Front', 'Android 9 Pie | Battery: 5000 mAH', 'Processor: MediaTek Helio A22 (4 Cores, 4 x A53 at 2.0 GHz)', '1 Year Warranty']",https://www.flipkart.com/lenovo-m8-hd-2nd-gen-3-gb-ram-32-rom-8-inches-wi-fi-only-tablet-grey/p/itma8d088c8b2e89?pid=TABG43HNZ6YU65J8&lid=LSTTABG43HNZ6YU65J8UOLGAD&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_13_290&otracker=search&otracker1=search&fm=organic&iid=9351ab81-f0dc-40aa-868d-641c5dd5e43e.TABG43HNZ6YU65J8.SEARCH&ppt=None&ppn=None&ssid=8e75c6gjb40000001667495099216&qH=c4e0ba5422383082,2022-11-03 22:34:49.528574+05:30
Z4B7YO75,FUSION5 9.6 4G Tablet 2 GB RAM 32 GB ROM 9.6 inch with Wi-Fi+4G Tablet (White),8499,19999,57% off,57,2,3.6,"['2 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '24.38 cm (9.6 inch) Full HD Display', '8 MP Primary Camera | 2 MP Front', 'Android Android 8.1 Oreo | Battery: 5000 mAh Lithium Polymer', 'Voice Call (Dual Sim)', '12 MONTHS WARRANTY FROM A COMPANY TRUSTED BY A MILLION CUSTOMERS: Fusion5 is honoring warranties since 2010. We are proud to say that we served more than a million customers since 2010 across the globe. We have the upmost confidence in our product range so much so that we offer 12 months warranty period with dedicated service center. Charge the Tablet for 6 Hrs before the first use.Customer care: india@fusion5store.com.']",https://www.flipkart.com/fusion5-9-6-4g-tablet-2-gb-ram-32-rom-inch-wi-fi-4g-white/p/itm3fe0e6b11463d?pid=TABFXYGYTCEVTSMK&lid=LSTTABFXYGYTCEVTSMKDH0IX3&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_13_291&otracker=search&otracker1=search&fm=organic&iid=9351ab81-f0dc-40aa-868d-641c5dd5e43e.TABFXYGYTCEVTSMK.SEARCH&ppt=None&ppn=None&ssid=8e75c6gjb40000001667495099216&qH=c4e0ba5422383082,2022-11-03 22:34:49.726585+05:30
7TVR881U,ASUS CM3000DVA-HT0038 4GB RAM 128 GB ROM 10.5 inch with Wi-Fi Only Tablet (Mineral Grey),29990,36990,18% off,0,0,0,"['4GB RAM | 128 GB ROM', '26.67 cm (10.5 inch) Display', '8 MP Primary Camera', 'Chrome OS Chrome | Battery:', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-cm3000dva-ht0038-4gb-ram-128-gb-rom-10-5-inch-wi-fi-only-tablet-mineral-grey/p/itmdc223c1d43c29?pid=COMGHFPSZFKSHWWG&lid=LSTCOMGHFPSZFKSHWWGR1F1WU&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_13_292&otracker=search&otracker1=search&fm=organic&iid=9351ab81-f0dc-40aa-868d-641c5dd5e43e.COMGHFPSZFKSHWWG.SEARCH&ppt=None&ppn=None&ssid=8e75c6gjb40000001667495099216&qH=c4e0ba5422383082,2022-11-03 22:34:50.042002+05:30
8THGKHTT,Swipe Slate 3 HD IPS Display 3 GB RAM 32 GB ROM 10.1 inch with Wi-Fi Only Tablet (Space Grey),10999,17999,38% off,34,3,3.7,"['3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '25.65 cm (10.1 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 11 | Battery: 6000 mAh Lithium-Ion', 'Ideal Usage: Business, Entertainment, Gaming, Reading and Browsing', 'Processor: 2.0 GHz Ulta Fast Octa Core Processor, T310', 'For any warranty related issues, please call the Swipe Customer Support - +918287807038 or mail us at Swipecare@btplgroup.com']",https://www.flipkart.com/swipe-slate-3-hd-ips-display-gb-ram-32-rom-10-1-inch-wi-fi-only-tablet-space-grey/p/itma2480a2e531c6?pid=TABGB3WCKRNZTY8Z&lid=LSTTABGB3WCKRNZTY8ZXCBOW2&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_13_293&otracker=search&otracker1=search&fm=organic&iid=9351ab81-f0dc-40aa-868d-641c5dd5e43e.TABGB3WCKRNZTY8Z.SEARCH&ppt=None&ppn=None&ssid=8e75c6gjb40000001667495099216&qH=c4e0ba5422383082,2022-11-03 22:34:50.199037+05:30
